bin_chr	bin_start	bin_end	i.bin_start	i.bin_end	TGL48_0001_Ct_T_PE_313_CM_UMB.001.BL	TGL48_0001_Ct_T_PE_317_CM_UMB.001.2W.P	TGL48_0002_Ct_T_PE_307_CM_UMB.002.2W.P	TGL48_0001_Ct_T_PE_318_CM_UMB.001.12M.P	TGL48_0002_Ct_T_PE_306_CM_UMB.002.BL	TGL48_0002_Ct_T_PE_314_CM_UMB.002.3M.P	TGL48_0001_Ct_T_PE_316_CM_UMB.001.3M.P	TGL48_0006_Ct_T_PE_337_CM_UMB.006_3_Mth_FU	TGL48_0006_Ct_T_PE_336_CM_UMB.006_6_Mth_FU	TGL48_0007_Ct_T_PE_336_CM_UMB.007_6_Mth_FU	TGL48_0003_Ct_T_PE_326_CM_UMB.003.6M.P	TGL48_0009_Ct_T_PE_334_CM_UMB.009_2_Wk_Post	TGL48_0004_Ct_T_PE_329_CM_UMB.004.2W.P	TGL48_0009_Ct_T_PE_338_CM_UMB.009_Baseline	TGL48_0003_Ct_T_PE_323_CM_UMB.003.3M.P	TGL48_0007_Ct_T_PE_326_CM_UMB.007.BL	TGL48_0002_Ct_T_PE_309_CM	TGL48_0004_Ct_T_PE_318_CM	TGL48_0001_Ct_T_PE_311_CM_UMB.001.6M.P	TGL48_0011_Ct_T_PE_322_CM_UMB.011_3_Mth_FU	TGL48_0005_Ct_T_PE_320_CM_UMB.005_6_Mth_FU	TGL48_0009_Ct_T_PE_329_CM_UMB.009_3_Mth_FU	TGL48_0011_Ct_T_PE_325_CM_UMB.011_Baseline	TGL48_0006_Ct_T_PE_327_CM_UMB.006_2_Wk_Post	TGL48_0006_Ct_T_PE_322_CM_UMB.006_Baseline	TGL48_0011_Ct_T_PE_324_CM_UMB.011_12_Mth_FU	TGL48_0008_Ct_T_PE_326_CM_UMB.008.BL	TGL48_0007_Ct_T_PE_325_CM_UMB.007.2W.P	TGL48_0011_Ct_T_PE_333_CM_UMB.011_6_Mth_FU	TGL48_0007_Ct_T_PE_327_CM_UMB.007.3M.P	TGL48_0011_Ct_T_PE_319_CM_UMB.011.2W.P	TGL48_0010_Ct_T_PE_330_CM_UMB.010.3M.P	TGL48_0010_Ct_T_PE_334_CM_UMB.010.6M.P	TGL48_0010_Ct_T_PE_328_CM_UMB.010.2W.P	TGL48_0010_Ct_T_PE_332_CM_UMB.010.12M.P	TGL48_0010_Ct_T_PE_326_CM_UMB.010.BL	TGL48_0009_Ct_T_PE_322_CM_UMB.009.6M.P	TGL48_0005_Ct_T_PE_324_CM_UMB.005_2_Wk_Post	TGL48_0005_Ct_T_PE_328_CM_UMB.005_Baseline	TGL48_0002_Ct_T_PE_320_CM_UMB.002_6_Mth_F_U	TGL48_0004_Ct_T_PE_328_CM_UMB.004_3_Mth_FU	TGL48_0005_Ct_T_PE_331_CM_UMB.005_3_Mth_F_U	TGL48_0004_Ct_T_PE_326_CM_UMB.004_6_Mths_Post	TGL48_0003_Ct_T_PE_313_CM_UMB.003.2W.P	TGL48_0003_Ct_T_PE_314_CM_UMB.003.BL	TGL48_0006_Ct_T_PE_312_CM_UMB.006.12M.P	TGL48_0002_nn_P_PE_327_CM	TGL48_0003_nn_P_PE_328_CM	TGL48_0005_nn_P_PE_327_CM	TGL48_0007_nn_P_PE_312_CM	TGL48_0008_nn_P_PE_327_CM	TGL48_0009_nn_P_PE_325_CM	TGL48_0010_nn_P_PE_327_CM	TGL49_0255_Ct_n_PE_220318_CM	TGL49_0256_Ct_n_PE_220318_CM	TGL49_0257_Ct_n_PE_220318_CM	TGL49_0258_Ct_n_PE_220318_CM	TGL49_0259_Ct_n_PE_220318_CM	TGL49_0260_Ct_n_PE_220318_CM	TGL49_0261_Ct_n_PE_220318_CM	TGL49_0263_Ct_n_PE_220318_CM	TGL49_0196_Ct_T_PE_319_CM	TGL49_0197_Ct_T_PE_313_CM	TGL49_0198_Ct_T_PE_312_CM	TGL49_0199_Ct_T_PE_312_CM	TGL49_0200_Ct_T_PE_310_CM	TGL49_0201_Ct_T_PE_318_CM
chr15	78564601	78564900	78564601	78564900	0.00373474869840808	0.013308881430049	0.00143222686677347	0.00175711578274279	0.00289014710603846	0.00321757424642049	0.00159024977546018	0.0370266314327077	0.000782857424082955	0.558224824723822	0.00126398400805437	0.00751816517509213	0.173380533113269	0.00421059309709692	0.00951911880056694	0.0206395385951708	0.0549923626021559	0.00329287220543921	0.000405633689302656	0.00460554077623927	0.00271896039864145	0.139723969893129	0.00359384834687036	0.0340150382792907	0.000679369541253115	0.0137619037134365	0.00152575223987032	0.000634939940512464	0.00451669347830813	0.0128329897718591	0.0196334782067433	0.0170789758024265	0.0148474657930416	0.00139270129545688	0.00821794915588275	0.00087507506684004	0.26732772457488	0.0281834543242754	0.538104936770808	0.000478457274582585	0.00200149544424464	0.00179972773088028	0.0133347846303139	0.0101564409435666	0.028156847586753	0.00181702414506152	0.458570831468784	0.530431153873105	0.0178301002058732	0.267449740259214	0.553083720892995	0.355735117179595	0.372189915473831	0.00160485923277896	0.00276194269941488	0.0013133119255924	0.0762714700765776	0.0045084990399769	0.00204608570657432	0.00295809767489184	0.260274006860576	0.000589799167768607	0.00820101738229306	0.0140675431760858	0.0566866609133273	0.0117910409588098	0.0236228098599974
chr15	99008701	99009000	99008701	99009000	0.54541403469345	0.584021752433851	0.890499194116495	0.837042539829121	0.733515698065389	0.407265062649512	0.263359667241603	0.0884542920241166	0.773836092827316	0.723162977648127	0.90401917158847	0.379644180450234	0.96721397572983	0.0111757000964752	0.991937560895735	0.219262694310948	0.431554557069549	0.479413199946924	0.283079174105827	0.741253171137124	0.98904221083723	0.995878800724832	0.442839614509484	0.824660624880353	0.275947694472685	0.993527284541034	0.955144756116441	0.298969192037076	0.919031308285017	0.932706335293961	0.987514277297206	0.213179199390303	0.536828554197127	0.2091845085879	0.344640562084844	0.136219190985963	0.994469256398549	0.806861500389746	0.424489933302962	0.869565371609243	0.545702780140195	0.214058913206943	0.969570316209102	0.936554098009864	0.941016995715693	0.74820642504846	0.99961110875175	0.999547098262439	0.999937556744947	0.99989657911035	0.999998906049632	0.999973240682003	0.999985464754572	0.67501975585814	0.286399407078129	0.629484094816182	0.505655348613704	0.307615885931152	0.578634401242321	0.671082670431661	0.157200141300196	0.118948005764209	0.947764911175023	0.540547619102809	0.88860400077977	0.747585216266534	0.605575548240113
chr16	564601	564900	564601	564900	0.0393253510156652	0.120395412504529	0.246936142493725	0.0636650250968667	0.17484774182993	0.0099537119976179	0.0368853668467513	0.0066455332688747	0.0612212068164935	0.00656169748520818	0.0276698950754392	0.186149056165217	0.00753236187341002	0.00612793431929364	0.791393117643069	0.00259049675323578	0.485922863277886	0.54295918623082	0.187125608989426	0.258017356038535	0.400346684426196	0.00798037147064328	0.226276986235564	0.459682435404547	0.0333991582460869	0.12424372292608	0.0326169746020788	0.04934556909013	0.748206511722904	0.0060638786455246	0.030222007358167	0.0163587350195279	0.190827535755334	0.0805181718470696	0.0826197624027284	0.0444806088644862	0.74675313462266	0.0652971038949989	0.129076466081055	0.00609712922120595	0.370072430218671	0.0600521124711002	0.999676192978486	0.152742363906916	0.0744398288028531	0.6548752404094	0.990958864434764	0.99000032218971	0.999957663631431	0.999999997741294	0.999517869547217	0.997856696027842	0.999921599671555	0.283855683231546	0.0752278525149907	0.265999689050276	0.223347846508113	0.0575485424439376	0.232999652503268	0.354169714443987	0.183792813556057	0.125302286568439	0.407195792141416	0.0594801292372846	0.0506484205438363	0.0672323808285279	0.00545641028711966
chr17	258001	258300	258001	258300	0.610733781923916	0.0475370556949234	0.00850566852072823	0.809531338749016	0.362165539308507	0.108960725871738	0.24814187586516	0.133502163387424	0.749628383842358	0.753760560811074	0.0831931790241516	0.985869065834049	0.999996744983195	0.989865934332269	0.982719449670827	0.284587863954764	0.798145802047849	0.048077241969953	0.885737870659396	0.0033882037453447	0.433536841527386	0.00564588938635624	0.770458712198675	0.676327746317834	0.102374984865092	0.57783071220205	0.012319751902375	0.913736530184826	0.0618203164542903	0.997799991878705	0.01108224087967	0.952494962318683	0.596470553564751	0.997755313059632	0.997196991963506	0.998205296411773	0.999990828866841	0.970886129562768	0.187812700513478	0.676339549209276	0.813081482332338	0.702546323229648	0.363692797001741	0.955814155886526	0.987490240480296	0.998235234089125	1	0.999999999985089	0.999999999390609	0.99999999929024	0.999999999999544	0.999999999640813	0.999999999995884	0.231914849492798	0.869554560025884	0.830381200609714	0.915704339571401	0.136501837669907	0.966176148775076	0.437851931477153	0.756839621832131	0.971422577713799	0.12912961296685	0.605174129702601	0.0370843005568957	0.988779919406132	0.638128832319819
chr17	45121201	45121500	45121201	45121500	0.00651593632852122	0.126783908185446	0.135904541208294	0.0947305437923126	0.00828630339681484	0.112834500634711	0.0447429470309118	0.00652169309729929	0.185541205852147	0.00605667489472406	0.00111256876045919	0.000617026462144047	0.00962723245331334	0.00506717031300461	4.51847021202554e-05	0.00202204349798442	0.0947096159248125	0.0341354197442837	0.00165007940281409	0.048502990228882	0.000435911204291588	0.664208882292202	0.0318290400789667	0.197442736272959	0.149826380536786	0.000981547996791045	0.023132623964616	0.000922781209350811	0.00603384252268916	0.0399741922957416	0.00018559494879774	0.000103956342546294	0.000650802487682131	0.000151768695963666	0.000389301750223925	0.000558366557846239	0.00432287705470925	0.00339713801752742	0.00274409739820885	0.000334705060274105	0.0029798698646985	0.00064541006292993	0.000468869401446616	0.204118885863204	0.0516718978732277	0.0143702058909558	0.999927368966547	0.934929851189735	0.998294769387079	0.999999999999738	0.996115503429479	0.994961190053481	0.94936951975513	0.0873988868710997	0.015033314742352	0.0593023614027342	0.0689595066893385	0.0157829686134869	0.212638511678222	0.103082311872333	0.208521061131644	0.164116580308171	0.0702349600776902	0.00998882509905774	0.00113350098398672	0.0131151778542224	0.0560776956170784
chr17	58487701	58488000	58487701	58488000	0.0125282479272534	0.0889070171462441	0.0985997708555399	0.0552546681876886	0.0183029948618449	0.22919899905357	0.0254400081058576	0.00159450427179464	0.0261980107362684	0.0011775236750211	3.34993186853456e-05	0.000851838570983219	3.06448426567388e-05	0.00035194098347997	0.000169467962304879	9.02520453188221e-06	0.000493065034940531	0.00962859792085692	0.0127926642021551	0.00101640844494856	0.000853561748688185	0.00131324715885659	0.000751940482389478	0.00760954324306334	0.00421467961874231	0.000626905299755431	1.9978942952755e-05	6.61571834503627e-05	0.000539003541920986	0.000429479034275482	3.22998175473708e-05	0.000237750175530375	0.000195346852586986	0.000356760443013899	0.000225790445955617	0.000256156035079423	0.000419170517575805	6.70240806723096e-05	9.65516484904782e-05	0.000921021378998411	8.42181888682935e-05	7.70907845630574e-05	0.00274463124730076	0.0266987268787653	0.0327001799801473	0.0194513658023428	0.991393881789964	0.724585383513495	0.945937078776489	0.999999267749799	0.637535684523359	0.964571716984368	0.999951858084389	0.0145185675769843	0.00612658374368934	0.0252401301206487	0.00179734620786053	0.000736887660771963	0.00781885530194424	0.00112516346845968	0.00746746777229456	0.134058001540951	0.042246009974645	0.0148221502581354	0.0108551859603154	0.0174156770069334	0.00116446604076747
chr17	79781701	79782000	79781701	79782000	0.558759968407123	0.0740278728951845	0.339414125695745	0.00160981486716582	0.120275869091528	0.164441436968559	0.0145018458704092	0.386724130489827	0.345808321042906	0.893409614004524	0.0358202597248964	0.0267784442596865	0.830220399794272	0.247329140579825	0.0246406763367244	0.857527461255306	0.00924078420768914	0.154626291017809	0.285743845914694	0.177952143266005	0.0102391482472331	0.75504087171015	0.72095283866896	0.818085014934504	0.0356852186929077	0.0256220282294963	0.520117465836864	0.692550713626801	0.145993454132493	0.758630569691553	0.492120045170111	0.21024093045418	0.0439298049432879	0.00755310155898606	0.0272435757571435	0.386072060811593	0.9969890551071	0.00734955893272386	0.399743637041287	0.915037702091931	0.0597377250283015	0.0665041231218914	0.132491002218237	0.0144810408922676	0.10971897888673	0.122628777569618	0.999999074072324	0.999989445197601	0.999988000698697	0.9981991478462	0.999902036368559	0.999863053584571	0.999999964157723	0.00945880625559404	0.0907786014923038	0.00689361315631941	0.188608181302166	0.635294372615444	0.279202861012472	0.272757971691924	0.782949975908321	0.172298081877851	0.0413827007301713	0.0557604052186854	0.0453387624188329	0.0532166858899071	0.0720214772915651
chr17	79782001	79782300	79782001	79782300	0.0257204640080475	0.286389759514263	0.0922768886885942	0.00141596492229389	0.0196843021588676	0.00202105457858237	0.0140564123144112	0.39551303756374	0.593264766134917	0.74358309577028	0.559510292750719	0.0263761297803884	0.853258635069258	0.919111197861323	0.883969200314833	0.72027481329732	0.00921029243094617	0.493732803856978	0.621513058926249	0.1848058965795	0.131086370230645	0.21778886203091	0.159558139108798	0.0953315079498049	0.13151548787813	0.0261556575938306	0.052702436726831	0.0893455913539385	0.82344412561178	0.338826665121013	0.0465893955770222	0.532406539155454	0.0465053544357751	0.0579443266047103	0.111035096507016	0.00490673659080211	0.768153512268373	0.00736324260341211	0.179324027006098	0.450702172352295	0.00763722907916741	0.0691096282657612	0.813039999621313	0.0447964935265075	0.112298688572036	0.2956511490325	0.999999302104859	0.999838487590672	0.999999610538563	0.580334848070207	0.999972519847788	0.998969283469223	0.999999996752025	0.00865945761286331	0.0901027392703199	0.114762469300178	0.384301988581562	0.0167498797083078	0.283704140844419	0.681756464197156	0.0864624599679004	0.436000445491996	0.157403719565583	0.225338639773393	0.0450043660925477	0.752826583677449	0.00832529628084507
chr17	82303201	82303500	82303201	82303500	0.766746894853382	0.987464180900507	0.0650560894237426	0.775679423326125	0.265729744520093	0.0166719409528279	0.518649821288173	0.00432046648242173	0.0926165138058139	0.249049053031032	0.00952172853937397	0.0112953809809365	0.00145934538882922	0.11090478343427	0.700162930498883	0.00699894290190258	0.988050333107398	0.606803717410508	0.378725914525241	0.305995298209693	0.679570787942462	0.119227476024391	0.895850171255751	0.38821072617539	0.0181147119105401	0.869677542735873	0.0681775923815918	0.212603133763781	0.947067926774498	0.935510942503316	0.0600732025936922	0.804364408273165	0.2558277945138	0.592027945571858	0.0347892280744886	0.0503908771534904	0.527633732186688	0.0235891917924524	0.0642571960521538	0.957281254982538	0.902747202305492	0.667199900733837	0.981485442915154	0.144199168467957	0.736235235946467	0.164579930303015	0.992905634506629	0.987087288330933	0.999511703976353	0.999334439562493	0.999598276131797	0.999736579144373	0.999999987656373	0.284762236568588	0.0515267489691695	0.0334552612444413	0.100294784300486	0.068610641151547	0.0391121755449348	0.0531832567075403	0.127855969282202	0.336615526690847	0.518256621688257	0.345277923286247	0.00326860871712616	0.0286104185823464	0.664687142835674
chr19	17523001	17523300	17523001	17523300	0.00614217829625578	0.00324059084175494	0.00372229974234262	0.00389992023394389	0.00464020467804455	0.00566372462772249	0.00391992350764287	0.0238621353724544	0.0103942145383187	0.0268072145883228	0.0169170690179056	0.0567743893741472	0.0188910977069234	0.0429477639388986	0.0114101246868772	0.11829549055871	0.0231737759918757	0.0294095189158421	0.0112063207548524	0.0290360398052647	0.0231396802964813	0.0311010475198671	0.0289696871058851	0.0158985105621032	0.00864941248156782	0.0480013466958966	0.0201890130779898	0.00937532532461953	0.0272699904271767	0.101889049270338	0.0180632647034999	0.0206973718281454	0.127328526002958	0.146657393373132	0.0167876945528951	0.334483675416246	0.693626977177577	0.182606088314848	0.368738908032916	0.204876481231889	0.0214275963470849	0.0215406938297704	0.0142509614938804	0.00674440984319844	0.00546202469921575	0.0329954470912134	0.0535631879811699	0.1083689062757	0.0212291532274033	0.0628709184910776	0.29373805321179	0.120782390860639	0.0756390414094567	0.0179190629273131	0.0221482097555166	0.0123993034679659	0.0425407904023514	0.295422605675906	0.0198988648136078	0.0293904930614363	0.020477556938563	0.0138781765808977	0.0924724209205243	0.0196948752749537	0.0156166238122421	0.0157309127547868	0.0223193655666685
chr19	51098701	51099000	51098701	51099000	0.205486639365379	0.268511459991685	0.537601122132084	0.45069063103485	0.278668299763461	0.393285777682239	0.350143268629076	0.00576118592994806	0.499140232882196	0.00295465569638851	4.99646274831545e-05	0.000730980966053976	2.29100439374496e-05	0.000296312595442242	0.00471706413771081	4.57593379340302e-06	0.000791860551021814	0.00111833604156277	0.127342230484645	0.00119967931050435	0.00149836180122786	0.00097569068199836	0.000945689717172612	0.045823680786034	0.204747673310502	0.109844357367223	1.09595346233724e-05	0.000176451189462771	0.000449375586255944	0.000103474896716423	3.52566499090443e-05	0.00279356889101003	0.00037704572215244	0.000734365262651525	0.00239330272158424	0.000818224510869335	0.0092160472562195	0.000306675378633046	0.00265718681595744	0.000562472943543285	5.02658625181439e-05	4.3139207419416e-05	0.000118533331072054	0.387904308387726	0.464309995485291	0.458639582238838	0.692368390660225	0.685091203044335	0.820501209735692	0.999772486659278	0.411277583589755	0.248785907370635	0.785297596450557	0.353593104954731	0.286325523172886	0.656938833718495	0.0405411356336522	0.00501970050653424	0.0487475036878447	0.00196619676030865	0.0376469148811616	0.436079344574298	0.377254123063871	0.159436614915375	0.130483603073873	0.189026047395422	0.0047497420543428
chr2	10330801	10331100	10330801	10331100	0.0617225592898709	0.685757908307982	0.1744548569276	0.00562606919733327	0.201743334212425	0.00883122754817131	0.141387800296864	0.739052141807733	0.199459442854828	0.918639548276206	0.00951815902321295	0.935439920606743	0.884693613949235	0.097985116943428	0.903206932668821	0.886895879942636	0.22465995997897	0.932387581901066	0.117171152717041	0.776018274196679	0.446973758806661	0.830361974991126	0.00435303907582337	0.899859489813715	0.307362180123816	0.760033591430812	0.593172380662571	0.467635882851531	0.00459821311766781	0.889641086062946	0.945065947769829	0.0150690698150224	0.0125200801225125	0.0830304685064223	0.00715981673133917	0.0447494946682881	0.999834983207933	0.58268607048668	0.189535703085689	0.0213862797304164	0.266896517628752	0.0846495359485091	0.961913488238997	0.226874961051432	0.492731827202324	0.940649215018179	0.999999999990048	0.999992936151242	0.999998264842227	0.999862941719891	0.999999360932786	0.999993671142403	0.999997458554794	0.143411657256448	0.0402459253774458	0.303689361974422	0.00825439235181772	0.161890740981039	0.505677922626612	0.356033942922741	0.735068814323472	0.560432494503883	0.068346280589919	0.315072880599047	0.232273613802322	0.0910501255784099	0.0235255243321114
chr2	11481601	11481900	11481601	11481900	0.0288735681870569	0.0918607978916545	0.0882392210442433	0.012503672931456	0.0211223454861969	0.022590585839303	0.0124828271824185	0.132657687224557	0.185775987465427	0.160647500780603	0.0926241058269584	0.0242057458562686	0.00860643635621033	0.778235968744758	0.88101327417443	0.411824147387787	0.178404049811192	0.0116541845221178	0.0235083276243754	0.0132487782179709	0.500068620986773	0.555758567605725	0.55753244659144	0.767289931341879	0.166817184957909	0.476141833466037	0.763535152289726	0.0435848661533826	0.214048408164133	0.578559567532697	0.785359360157036	0.00660436746161231	0.00590154235819701	0.0760591703125581	0.0429608092579927	0.0482904716057098	0.252669318976303	0.106674223086448	0.069128730083108	0.35874764947627	0.00817625289503863	0.809164850987526	0.231074199632159	0.047610366879562	0.040318835748309	0.858253234808532	0.999793150696059	0.999992267861151	0.996138432985638	0.99996957729196	0.999281773266835	0.998445345340491	0.998616669747196	0.00522970488074362	0.218596023619884	0.0400389031058277	0.0155573523501548	0.0140613396019891	0.072269858379605	0.331771771699883	0.0798249408754361	0.171224124110396	0.0386629686860712	0.00548818321303762	0.0461820964386345	0.00427091177840336	0.736831280620794
chr2	42492601	42492900	42492601	42492900	0.0300855229993193	0.00353799740335667	0.0331531097011652	0.018366197224653	0.00587589817942472	0.0166288637974281	0.421118913937089	0.00192402186191161	0.14720386557249	0.00165254059951002	0.00012557585794498	0.0368113632886328	2.72375438433792e-06	3.94557787000459e-05	0.000415317752598664	0.00342376814503751	0.505342756305136	8.67629218752648e-05	0.000559419304212046	0.00317298133239526	0.000117847388988815	0.00640376622290755	0.000120063139951055	0.000915135923469443	0.000318801931724035	0.000270047853626379	1.69294006155013e-05	0.000168805769152768	0.00751267811500891	4.24312409028398e-05	2.0482530485426e-05	1.84491621176098e-05	0.00012127604930518	3.02182992384149e-05	7.07643978902767e-05	0.0102592165114438	0.00467455441547559	9.66488634074029e-05	0.000514668510649875	0.00372989192543489	1.19322230901985e-05	9.49824806221216e-05	0.00485501002826742	0.00472043993560466	0.0973191221045478	0.0093596562333824	0.99990092576478	0.989852273734207	0.99948760689238	0.999999999999998	0.999796714571628	0.998514198116909	0.999954261419841	0.00924758315205556	0.00721239481409135	0.00262289237282429	0.0681431413440551	0.000137073944763562	0.00599232621229829	0.00151978542863436	0.0219044962596387	0.00918647093263798	0.0511852505397762	0.0227856503874266	0.0160662089728937	0.00722940683456629	8.65193532516929e-05
chr2	46296301	46296600	46296301	46296600	0.999998801675333	0.99991959200834	0.999799159614293	0.998987519010799	0.999931042253119	0.979531567809012	0.999998990391502	0.990487734116429	0.991517388559996	0.888337405990255	0.999541088008863	0.999995344391246	0.999866979294712	0.999975611057853	0.99652471027463	0.999330608783076	0.986809836930652	0.99791672010448	0.999991735115796	0.968947438647068	0.949893363281646	0.608245106544597	0.999982646105874	0.999995946147814	0.999757087327051	0.936440238943368	0.999971264756581	0.971175711515296	0.985049684713577	0.989981563348839	0.944740785916946	0.991734463488296	0.999950751551419	0.996809594641897	0.999282335626063	0.989426354461401	0.999831695925226	0.982717505329209	0.341745762709669	0.991735645789143	0.998950467080726	0.949582242031792	0.999999995631748	0.9999993741503	0.999999516217728	0.999978361029075	0.999999999999998	0.999999999973674	0.999999999998484	0.99999999985504	0.999999999994787	0.999999998334336	0.99999999983597	0.998932240847431	0.996984343392675	0.999238563083779	0.956867438683045	0.94930098271866	0.899923155009169	0.958789332000658	0.93315682596604	0.999998384902106	0.999770439772403	0.998089365665588	0.999623252658566	0.99912840804808	0.99985435048904
chr2	70906501	70906800	70906501	70906800	0.641142492232976	0.00354478001388126	0.0577900169240065	0.0643756467981328	0.00534087444491747	0.00462025793551205	0.0719245171585242	0.339796084787493	0.15688636760341	0.390873132179357	0.0308334183320927	0.0544426365721912	0.779695008871728	0.0417325546612532	0.0193266551414898	0.384276718292508	0.0257353974080662	0.434523179418866	0.810244554357189	0.460503276119059	0.0232882402825438	0.976776262575412	0.0287768527410614	0.969166510813375	0.144182452870722	0.0543805713982735	0.740321073562263	0.829628881771784	0.761819359795259	0.0205019453899453	0.346219193560949	0.261593994498774	0.666356900525018	0.0198478570058871	0.176295439779727	0.187782197868526	0.191863879391468	0.953154216338828	0.223130444458782	0.419457575474191	0.0247538173476193	0.965452847866897	0.202116599726305	0.191170234914883	0.472665006248121	0.552714129208388	0.99998925765197	0.999897052783449	0.999953709629386	0.992452957545575	0.999976641699155	0.996693073655409	0.998593949924323	0.972567380682801	0.858925116013412	0.944988487210653	0.982681098042702	0.911574246189199	0.801258005386912	0.963481987551509	0.943546984088821	0.945737522966645	0.0118103231249815	0.0179581626776677	0.545524567583612	0.571113307419196	0.726339169387072
chr2	85785001	85785300	85785001	85785300	0.377638633206118	0.906334025412899	0.20657518478206	0.186444390945259	0.601324080929857	0.672678498085482	0.176119542496863	0.232246000147685	0.823320280636876	0.825531660511272	0.344053033033229	0.946316782602477	0.990632953394565	0.127433738044993	0.207218266250815	0.778367581283044	0.0621840399752112	0.0805113946174354	0.151923442930807	0.103441932996026	0.503066884407034	0.84941596596069	0.00565652816631481	0.185190294452952	0.179467328756742	0.0144744441731621	0.0018465422438133	0.54539218384157	0.923784424375265	0.995945576939204	0.0905005332856359	0.638351188486113	0.0174888586732262	0.85989178562507	0.0442604435712801	0.524591306833521	0.952539399945386	0.368513941114651	0.870015785342182	0.484676073914783	0.11492575246818	0.526628460997826	0.0143030824518838	0.879022779852583	0.317704058183052	0.978174942320862	0.999999996082278	0.999998594236695	0.99996721944359	0.998931742253083	0.999999955333897	0.999974922290083	0.999996123270137	0.880402264793178	0.978806971709536	0.989312824707687	0.400399997748524	0.979551246507747	0.920632461260697	0.895527583796423	0.979014102170584	0.934342915876824	0.763076331211904	0.957895760470997	0.278495119433147	0.33037453214255	0.031522528003624
chr2	156319501	156319800	156319501	156319800	0.97715557658763	0.998636012486388	0.831411893484723	0.908574797798094	0.997749551187825	0.997701937861018	0.988545836404241	0.107057309440549	0.00458593710793595	0.728391198722752	0.104045356365033	0.15791888711686	0.470459696446441	0.0639904641918873	0.20413778897287	0.104928380922515	0.975988595078679	0.041231007447468	0.0607815114794491	0.00257186164339397	0.035784570533662	0.52099893948645	0.512131166328623	0.645615591009749	0.207946777497257	0.264746884619615	0.0126317459389172	0.341941460401014	0.060702641183285	0.714752775955258	0.0946782522790104	0.617184377423973	0.0548704434007264	0.552868627378361	0.000366361459420631	0.470791460219958	0.82240911512218	0.608271497670943	0.99084890732806	0.190446372625619	0.606436273314952	0.000850868762427381	0.041303163890066	0.99475715028463	0.987051355316011	0.63951824882734	0.999986326005992	0.998639440922148	0.9996307485253	0.997085320447469	0.99999786280348	0.999951817825868	0.999967888539332	0.17854033894965	0.46756764047366	0.674237006573669	0.409814618736553	0.400085727151327	0.138699893999588	0.287151623505125	0.736860948842315	0.887814644136476	0.0193615357348378	0.0442925933214132	0.114638754392952	0.899619517121409	0.626036465780208
chr2	224401501	224401800	224401501	224401800	0.000566722110886351	0.000286187399354997	0.00504020903374212	0.00580832440152739	0.000462199072551299	0.000558259687315379	0.000346696411121708	0.0637677126594886	0.00189512004968767	0.00479185339828089	0.0249347773155721	0.0132666258339887	0.0028484513349696	0.00798097019515865	0.00143167637872448	0.00208562330831701	0.00440085841550907	0.00604846253846373	0.00117839746379254	0.128855351568831	0.00491545129093885	0.0103512205459449	0.0063229815531789	0.201001095539828	0.00150613788216287	0.0177089160960183	0.00271253673852161	0.0117451242708003	0.00698871305734455	0.00181466788808367	0.157338343283502	0.00282300629620005	0.00245563155365405	0.00295956512182867	0.0141545148130571	0.00191473748316577	0.00187283383623158	0.0420827170335977	0.0260906946672499	0.00102613571280591	0.003546871645471	0.00339308836850195	0.0204400960042019	0.00576239539453434	0.00391729094093708	0.000673152048275191	0.999999999259424	0.999999305590713	0.999999940868821	0.999989538837273	0.9999984756395	0.999964691534278	0.999998869732787	0.00363174943721981	0.00526792209309183	0.00285530081546071	0.272680945499918	0.00805511345067233	0.192077779985295	0.00567894386570324	0.00465365795753864	0.00202142580868055	0.00208295852302552	0.00293880832817402	0.0021358733991522	0.123686625786553	0.00336288318894443
chr2	225042901	225043200	225042901	225043200	0.77495532013847	0.487343040660254	0.504749080252733	0.929647649887454	0.626266385300202	0.892977790362491	0.834464835241787	0.811752893437002	0.745449725972598	0.216186190384695	0.121558763696497	0.994809975158545	0.947004392761806	0.0246216332667058	0.988489324289017	0.77451637398377	0.625573961893246	0.0174691966043199	0.192971123404705	0.635170631460178	0.560518432804425	0.0213879196880253	0.2532779938009	0.802667521331871	0.468764898931725	0.797270906249059	0.472068691846514	0.0618794359107496	0.587404752863062	0.0892026498141014	0.808676958933025	0.415917152106711	0.0986023790505852	0.109073266141084	0.260183766130234	0.660675721478457	0.326212273440174	0.998196111786004	0.33531128438646	0.176523633301129	0.95640171282072	0.011706582945374	0.806588926522183	0.0747944545202136	0.450323136224701	0.513205470617567	0.0281603593197278	0.835046185931255	0.292612910892847	0.038588954470238	0.472235485335899	0.253472417827478	0.345839768991244	0.00857678013737361	0.122985424615776	0.703232716344283	0.239610149119901	0.0209576344306897	0.102048828332929	0.0157428344145845	0.112148532196869	0.0533806982379997	0.256837609517699	0.739266694088878	0.946028407139528	0.982209107013736	0.784691996841496
