bin_chr	bin_start	bin_end	i.bin_start	i.bin_end	TGL48_0001_Ct_T_PE_313_CM_UMB-001-BL	TGL48_0001_Ct_T_PE_317_CM_UMB-001-2W-P	TGL48_0002_Ct_T_PE_307_CM_UMB-002-2W-P	TGL48_0001_Ct_T_PE_318_CM_UMB-001-12M-P	TGL48_0002_Ct_T_PE_306_CM_UMB-002-BL	TGL48_0002_Ct_T_PE_314_CM_UMB-002-3M-P	TGL48_0001_Ct_T_PE_316_CM_UMB-001-3M-P	TGL48_0006_Ct_T_PE_337_CM_UMB-006_3_Mth_FU	TGL48_0006_Ct_T_PE_336_CM_UMB-006_6_Mth_FU	TGL48_0007_Ct_T_PE_336_CM_UMB-007_6_Mth_FU	TGL48_0003_Ct_T_PE_326_CM_UMB-003-6M-P	TGL48_0009_Ct_T_PE_334_CM_UMB-009_2_Wk_Post	TGL48_0004_Ct_T_PE_329_CM_UMB-004-2W-P	TGL48_0009_Ct_T_PE_338_CM_UMB-009_Baseline	TGL48_0003_Ct_T_PE_323_CM_UMB-003-3M-P	TGL48_0007_Ct_T_PE_326_CM_UMB-007-BL	TGL48_0002_Ct_T_PE_309_CM	TGL48_0004_Ct_T_PE_318_CM	TGL48_0001_Ct_T_PE_311_CM_UMB-001-6M-P	TGL48_0011_Ct_T_PE_322_CM_UMB-011_3_Mth_FU	TGL48_0005_Ct_T_PE_320_CM_UMB-005_6_Mth_FU	TGL48_0009_Ct_T_PE_329_CM_UMB-009_3_Mth_FU	TGL48_0011_Ct_T_PE_325_CM_UMB-011_Baseline	TGL48_0006_Ct_T_PE_327_CM_UMB-006_2_Wk_Post	TGL48_0006_Ct_T_PE_322_CM_UMB-006_Baseline	TGL48_0011_Ct_T_PE_324_CM_UMB-011_12_Mth_FU	TGL48_0008_Ct_T_PE_326_CM_UMB-008-BL	TGL48_0007_Ct_T_PE_325_CM_UMB-007-2W-P	TGL48_0011_Ct_T_PE_333_CM_UMB-011_6_Mth_FU	TGL48_0007_Ct_T_PE_327_CM_UMB-007-3M-P	TGL48_0011_Ct_T_PE_319_CM_UMB-011-2W-P	TGL48_0010_Ct_T_PE_330_CM_UMB-010-3M-P	TGL48_0010_Ct_T_PE_334_CM_UMB-010-6M-P	TGL48_0010_Ct_T_PE_328_CM_UMB-010-2W-P	TGL48_0010_Ct_T_PE_332_CM_UMB-010-12M-P	TGL48_0010_Ct_T_PE_326_CM_UMB-010-BL	TGL48_0009_Ct_T_PE_322_CM_UMB-009-6M-P	TGL48_0005_Ct_T_PE_324_CM_UMB-005_2_Wk_Post	TGL48_0005_Ct_T_PE_328_CM_UMB-005_Baseline	TGL48_0002_Ct_T_PE_320_CM_UMB-002_6_Mth_F_U	TGL48_0004_Ct_T_PE_328_CM_UMB-004_3_Mth_FU	TGL48_0005_Ct_T_PE_331_CM_UMB-005_3_Mth_F_U	TGL48_0004_Ct_T_PE_326_CM_UMB-004_6_Mths_Post	TGL48_0003_Ct_T_PE_313_CM_UMB-003-2W-P	TGL48_0003_Ct_T_PE_314_CM_UMB-003-BL	TGL48_0006_Ct_T_PE_312_CM_UMB-006-12M-P	TGL48_0002_nn_P_PE_327_CM	TGL48_0003_nn_P_PE_328_CM	TGL48_0005_nn_P_PE_327_CM	TGL48_0007_nn_P_PE_312_CM	TGL48_0008_nn_P_PE_327_CM	TGL48_0009_nn_P_PE_325_CM	TGL48_0010_nn_P_PE_327_CM	TGL49_0255_Ct_n_PE_220318_CM	TGL49_0256_Ct_n_PE_220318_CM	TGL49_0257_Ct_n_PE_220318_CM	TGL49_0258_Ct_n_PE_220318_CM	TGL49_0259_Ct_n_PE_220318_CM	TGL49_0260_Ct_n_PE_220318_CM	TGL49_0261_Ct_n_PE_220318_CM	TGL49_0263_Ct_n_PE_220318_CM	TGL49_0196_Ct_T_PE_319_CM	TGL49_0197_Ct_T_PE_313_CM	TGL49_0198_Ct_T_PE_312_CM	TGL49_0199_Ct_T_PE_312_CM	TGL49_0200_Ct_T_PE_310_CM	TGL49_0201_Ct_T_PE_318_CM
chr17	42744001	42744300	42744001	42744300	0.0382053101963013	0.256057609169652	0.889849720606023	0.880014724639794	0.743736829974567	0.76265754279983	0.96772557154662	0.837494026019091	0.973431751550854	0.595533023826326	0.467700004494906	0.801058377297569	0.821130609933317	0.111925080688554	0.386671623120366	0.811225014621111	0.869488394693957	0.596104695006524	0.95958110515614	0.926957765412024	0.0653671867434114	0.889075986680645	0.983651633689937	0.91966399834886	0.821376028876775	0.0957695575246316	0.477992750717861	0.690537726231206	0.0734857763717301	0.427192550337002	0.935048176019826	0.924541332432935	0.431786237826573	0.912010329708701	0.344523994505668	0.0663670660355459	0.747304954245961	0.0682126646967624	0.0557577033528069	0.286736317999196	0.0724351009755439	0.432186618846191	0.376209218266029	0.435051610184532	0.702861825791502	0.496399090994936	0.20376773450824	0.0486770609560345	0.381042953418465	0.508881718994178	0.328474259958597	0.961901250472976	0.543372295143227	0.801496096814813	0.860746647094553	0.897861722199312	0.086056529099826	0.850516857433558	0.879756613326941	0.83258925950255	0.822001645248851	0.676971553364406	0.69112804792312	0.423919014048877	0.953115733110487	0.897634648859885	0.933662226947529
chr17	76586701	76587000	76586701	76587000	0.00164955109711383	0.317685191883901	0.000985294435313786	0.0147500809431013	0.135203389623912	0.0249968968006687	0.0904568653664919	0.420157921100871	0.00393299946593119	0.144198705476236	0.00579910161261611	0.440303736620934	0.0773538627421858	0.275479695114737	0.789789427646938	0.0557383360004173	0.00914723467886877	0.809402572406965	0.0221281278119289	0.013533083308065	0.434533435676551	0.0165669491251345	0.012246650144824	0.00689148788004994	0.739119735172192	0.411805446614254	0.0684776084909273	0.34573744702502	0.0127189089823197	0.695170365363238	0.291144713849542	0.00678671055565062	0.0543080397581543	0.0642325319031394	0.0334381857579445	0.00480606582579416	0.944144708085946	0.834885705378746	0.00537131752252082	0.00259399663517736	0.927277748192281	0.00760642065784255	0.175054646816224	0.46248680038034	0.00940663223057403	0.00170234757856874	0.0749089603840723	0.00585296021205628	0.064388046296754	0.0308132566577529	0.00565525174053327	0.00705192622539022	0.00404406917236747	0.0584145000647927	0.583419928737402	0.0442941036322396	0.694426856472388	0.164144659783005	0.00801993026894697	0.011396733340935	0.809555837732852	0.00453927798926624	0.0390973532592723	0.0584722492587991	0.485903036819864	0.789301565143525	0.0834012384770911
chr17	81519601	81519900	81519601	81519900	0.0912371529515917	0.471803450413311	0.720460962135392	0.632274631208184	0.083803310874177	0.158695543583402	0.0705911890380205	0.0204684855814499	0.0290342075545519	0.0200195751992228	0.00108860068279241	0.00269403010723668	0.00164651073439039	0.0236670820667066	0.00878442411601538	0.0441508269787551	0.00100103932727901	0.105770396988878	0.0050621730109029	0.867037884623777	0.0786244873866875	0.385450329340488	0.0016335309515546	0.0407812072289722	0.0475313340929532	0.00300001228882386	0.033085043636263	0.0149809373960057	0.00146715883781845	0.0203986834614429	0.00014703271862074	0.00375877784122949	0.0647908739510526	0.262580994829989	0.00724611736654063	0.156185868743814	0.230100900132136	0.652938208002476	0.117920887878764	0.855880362548388	0.00039225686301662	0.0152140656746018	0.00902594241222785	0.444124747389189	0.180990846823123	0.0702690850568335	0.999999999998969	0.978563007476445	0.999999895026944	0.868169056789053	0.986476196678499	0.999995025615644	0.800295752191045	0.530534164045564	0.142009052564292	0.153241183752569	0.0038425034856473	0.10600402272129	0.0258203939973715	0.0486790344178027	0.158027123664314	0.431800860850351	0.274923666692273	0.533363673035117	0.206626964215313	0.288893902103569	0.00968094624984031
chr17	82239001	82239300	82239001	82239300	0.445089990613594	0.132949499835796	0.98883943052847	0.176840742081253	0.961091539025044	0.968956884618587	0.497917257240474	0.245639714367471	0.435129609877703	0.600846300818973	0.0192066769775715	0.00287273630811976	0.446222891606603	0.0334366293366985	0.000160421356234996	0.22571089412096	0.845398958076657	0.130020370893953	0.00752247268698783	0.393756134736274	0.979982218447366	0.00365621474460021	0.120589588299659	0.0745863963687153	0.987573293829136	0.825858953499137	0.342095419548343	0.244984540282752	0.121130891002803	0.0454088408083182	0.334955870556899	0.999790427133536	0.0987599538360879	0.333663432207938	0.0091949069466907	0.0130375375067552	0.266405149922431	0.132174540935522	0.212102790745541	0.00609493457499479	0.816018061873347	0.957457273346099	0.813042197552098	0.358592661616971	0.039758822570452	0.727554958541561	0.99972885538157	0.0676275585765277	0.633236562044959	0.993957773794724	0.955981269372994	0.96356318257112	0.999999802435495	0.261044228821697	0.304077533468396	0.276766005802613	0.734647021992665	0.596987228032901	0.0322799136821686	0.182666831999487	0.0898299607555223	0.645938622534157	0.257571272441012	0.412415293482714	0.0225087442912516	0.031049621462639	0.0401534855320545
chr17	82334101	82334400	82334101	82334400	0.0191424889325313	0.233003086918196	0.0382062382916601	0.141195893630185	0.104838128103746	0.0390763850878403	0.087944967335478	0.00310758485520597	0.00554545523250377	0.00310216659995619	0.000340572044360384	0.115583613385388	0.313917680518764	0.00279327954252661	0.0167432065809922	0.000178244298810765	0.369437339300546	0.00288016894463219	0.113189371037304	0.00365973427602664	0.124405810754015	0.00500458070320865	0.0368838472971628	0.0557823504600873	0.0662274716273262	0.00513647943299869	0.00309658591282086	0.00029507427358526	0.00262092524273085	0.249058063184221	0.00298768179143186	0.00780684529776079	0.00620669051057708	0.0441083588748723	0.00394016639666024	0.0230728913285826	0.868023786454046	0.00752774654162014	0.0055047828048193	0.42994120299609	0.000879005031855952	0.0320847389592558	0.157814725746054	0.0947080901168151	0.0992247568285346	0.200863652362848	0.00496499802953638	0.0280390364633348	0.0247648287687191	0.00529368031206613	0.00356936883765815	0.0444709024000038	0.0124302951169881	0.108509390686074	0.0455403031520053	0.00771568587625269	0.00674348934075019	0.0327393361084047	0.0891998224701995	0.0299617371022046	0.208988044506028	0.0163795581821044	0.0402378146591954	0.31982111885791	0.26619289181722	0.00562801376141136	0.0765736902810328
chr18	45837901	45838200	45837901	45838200	0.995017098410439	0.0172574650802109	0.454281983184721	0.371709674569513	0.0316389174831319	0.00705367155916669	0.705895807860766	0.0278133926966639	0.0560051412388699	0.0320176331337051	0.000465322213577882	0.142737058460435	0.000644555351661308	0.060240874071496	0.0919494542796778	0.000368233891019466	0.957576839889254	0.0406850190705497	0.0185619444538848	0.980807354214784	0.00228409496155584	0.986058551910126	0.0422824079073377	0.0338378893133358	0.604342103951303	0.156989793575168	0.152591778817721	0.0125088376155645	0.163761291215907	0.00425384656681531	0.140951930333657	0.165525177698628	0.4392629698882	0.0502804600183585	0.017510892761409	0.0254988794412022	0.130426010013045	0.0590707560234549	0.0354150794517111	0.0423775530583025	0.169050673893859	0.0494137641350337	0.703907661845646	0.0132588591249433	0.0103980027339225	0.0107370582795934	0.999779982318954	0.0136655975692261	0.0618775680398123	0.00842246049572351	0.445005267690583	0.00175506604126669	0.753339470997706	0.286009754752929	0.078736567757992	0.647862506036939	0.0599352080667114	0.0392869008107426	0.0222388883551019	0.00278299601383851	0.435393786288364	0.0712141638339328	0.668288932052038	0.0141513578733008	0.42066044219042	0.223914399918217	0.0737327831244727
chr18	80033101	80033400	80033101	80033400	0.0204875626489252	0.0849232001692538	3.42722783245572e-06	0.0661905942503822	0.00136905951277233	0.0078320983935307	5.62445451925426e-06	6.61996198925645e-05	0.0809711472711158	0.00257884756416289	2.42828209843623e-05	0.000423009126438609	0.00122703396181612	0.000170727711203641	0.00022380608111666	0.00107249075135396	0.000120510635089861	0.751194654107942	0.0156456568545805	0.000421677231430179	0.0278463967892728	0.00123785174505377	0.00654501198624336	0.108588190583209	2.13840633533251e-05	0.103562299450421	0.838668632966555	1.48418905645232e-05	0.0576580773230767	2.72814508074687e-05	0.000640930407214988	0.000594890376465365	0.00433228108762656	0.00495401377807058	0.000229730450568427	1.80261968399883e-05	0.0661721654464441	0.00168294436793004	0.00597657642523758	1.06795107658143e-05	0.04941793482037	0.0318953192823659	0.175870023601047	5.06556640087798e-05	1.58844066932372e-05	0.000131017337413195	0.000359445117696191	0.00756982700986732	0.999878389211946	0.880629533999892	0.0735223048488903	0.997565496439048	0.013005283167978	0.0283769188655568	0.0942487698714768	0.0972068209457572	0.208209783414233	0.0226136081127977	0.00516026355714881	0.0970159450468261	0.516967969807447	0.00380899440695396	0.00104064678044556	0.000284579253895339	0.658894069278409	0.0100010266689968	0.0331696375643218
chr19	1267801	1268100	1267801	1268100	0.954102820703205	0.195702773196122	0.615137071875946	0.0686442335491669	0.0798973227264906	0.0185088216957328	0.0564331041323861	0.288082252325485	0.708179776439062	0.977973892332931	0.0188169092694655	0.783468106358025	0.0278583567788809	0.586676488088847	0.0133550217756767	0.785955305851653	0.651556101128183	0.1035864036296	0.00221341119408198	0.386214828325944	0.752225540179651	0.0118024589230444	0.349887070700517	0.224549554666784	0.220195015223752	0.0176903710759439	0.0250322422961838	0.0439075038365735	0.100211512773012	0.0161035803921763	0.0217283858347422	0.132898139436118	0.891049182237541	0.0325125360476304	0.432869880407143	0.269961458140938	0.987052631979078	0.170167457480999	0.886529664368722	0.300806936810154	0.142987839454561	0.144245965952236	0.0196613148646173	0.0785350441879879	0.0255652959274155	0.630228876499667	0.153114618927471	0.966988948319629	0.864084690457978	0.0213161110056518	0.242856325618018	0.755333949746548	0.994300199527388	0.824741065132447	0.153524179630906	0.540940339831647	0.698262752415048	0.400902430619683	0.0489515673692602	0.332381302119683	0.788982975722599	0.132145174825786	0.57377651399946	0.154400719441955	0.927856206227033	0.853342974642815	0.472382567415783
chr19	3434701	3435000	3434701	3435000	9.4384880744806e-05	5.31845592889889e-05	8.63836444152876e-05	8.81969266076271e-05	9.09930939649619e-05	0.000123000158415606	6.80507364267798e-05	0.0174792824427255	0.0317175515362359	0.00127355055726444	0.000314650110982055	0.00371445439768984	0.000471073926588034	0.00187228107868259	0.00248394461178849	0.000305234868181468	0.00113695594401909	0.0016302617786529	0.00173975626124679	0.194693644476571	0.0257035845484402	0.00434621150879572	0.0018760485114677	0.0211367508303981	0.342245227046205	0.00727280248956839	0.00041859656209435	0.000193243493458668	0.00225734512474327	0.000318455188538799	0.000350109851557085	0.000556490275982467	0.00048318933523268	0.000642275491713004	0.000370292842620796	0.000355223226111346	0.0211420139744413	0.000707935323774845	0.000528533213517717	0.000192351781515221	0.000779871568364201	0.00072768793394746	0.000460723992057626	0.0016560409001798	0.00426871520651907	0.00477643093669906	0.00232633231196889	0.00707427013034472	0.00111677127341837	0.00690770365062579	0.000804548612762391	0.00818251785826927	0.0150971352478331	0.0336748379958501	0.171958162751347	0.0102473986579548	0.00375840085096033	0.00246798100433437	0.0773352561208181	0.00166915393782174	0.0180852680197008	0.000633438704050054	0.00524627331476758	0.000742029961002617	0.00508974991180234	0.0375556813947262	0.000780864371996557
chr19	3435601	3435900	3435601	3435900	0.00286868935487423	0.0266011217100737	0.870290861441759	0.832311026930427	0.283665382089071	0.292073112053516	0.589618074691862	0.589121496871438	0.903703106160881	0.869881394343862	0.0144399406436898	0.91770715143051	0.623860908720818	0.0252439020267011	0.979868668621367	0.594148568837995	0.681833159895556	0.702526281693576	0.0465729278011678	0.970235308061541	0.965508565116626	0.88167638667714	0.28941628092633	0.971564939111044	0.981797086540821	0.03923953160651	0.569244515067106	0.667021242998444	0.837669030432395	0.955128320275776	0.181050927204053	0.0116033676943639	0.124283220012556	0.463296797369038	0.00933901769897471	0.0906150841443028	0.0926429401549159	0.0124989298049185	0.119198948383806	0.228995918717247	0.170989174989089	0.0122332844979625	0.358922821283171	0.688463929059588	0.772838535449513	0.987872917181234	0.668448782995573	0.968812606446311	0.793605961147354	0.732970803611445	0.00709004378336649	0.745064135233597	0.391130949452813	0.958200498889483	0.876206622835085	0.948891093200409	0.2510896914028	0.865491166336942	0.823810897166832	0.878140129818571	0.932118697686781	0.964981509805371	0.954705274290958	0.460283603819807	0.889764856153713	0.966280484598187	0.171809094861155
chr19	5585401	5585700	5585401	5585700	0.983501430899574	0.999466086917557	0.806222899676363	0.999575300761576	0.860282320281518	0.881536848040882	0.939660747553488	0.999151299670164	0.492438871124309	0.974289011589866	0.0964127951620903	0.54427210707072	0.989580196675651	0.948413650127414	0.998579385405121	0.0912380690319656	0.843999847764814	0.996901762570991	0.922542691228183	0.280436748328866	0.966051699076678	0.572000101136147	0.921647019466544	0.96913984885536	0.885156822183909	0.0400968451090766	0.406213649527762	0.992287963241956	0.768626595603787	0.986770363967751	0.107806042783478	0.700575625382446	0.892229355391569	0.113890933351393	0.0116706895451881	0.840280126672217	0.986344885299685	0.876773767284795	0.957453431137355	0.990903752653535	0.942872355200231	0.898196659867007	0.999913356380942	0.855996915394227	0.91573708893163	0.992761955734993	0.999999997496365	0.997089987821114	0.999989351140786	0.682752772896989	0.992109952948675	0.999842138508791	0.999710509234199	0.934265105301531	0.834553852972438	0.568580915735093	0.760811999406646	0.475706562223015	0.256548140828813	0.410955429840595	0.844716724490096	0.925624021304149	0.905580345419587	0.955357864630524	0.598043174183597	0.635670512977187	0.902903925168808
chr19	7536301	7536600	7536301	7536600	0.139908425086	0.0510520520875703	0.00711904608058281	0.00827247895878006	0.918766382956177	0.0143977719060059	0.0568629292106689	0.0885704849788667	0.123544707563719	0.399105861345491	0.00378170438976104	0.0178420537646691	0.292812921191714	0.217576872956768	0.441548271132776	0.213443234919599	0.114249445053404	0.00829885663479308	0.281024760474033	0.00983820896243526	0.377616241437226	0.206617820983233	0.00851448539605011	0.0047013083578597	0.00202936767698014	0.377942340115637	0.00443685608739511	0.096871129711693	0.144854407586117	0.655670556190813	0.0466053672734487	0.0440646703778465	0.984010093036078	0.0449439540011366	0.00313210815773657	0.134869208780379	0.933295113121834	0.0630718147912968	0.0395677692897923	0.0146633318668929	0.541651144296277	0.85514267341287	0.636323544623264	0.76476008797793	0.226006830097066	0.102251788722376	0.992706079286481	0.999856770997528	0.999579414398411	0.837264078614146	0.717651460746192	0.998400489642844	0.995440095723007	0.112537042713974	0.0662973524293056	0.483602804566167	0.144167461818786	0.306597570360756	0.577313810111481	0.239845596508034	0.412599317659994	0.379963005723585	0.661697915562204	0.20001310120548	0.002931130819839	0.455485780194505	0.0592308247104045
chr19	10381201	10381500	10381201	10381500	0.53733437777764	0.29851329520502	0.0451679306053426	0.283712698699328	0.414569398201225	0.00436231844948016	0.0535399209719555	0.28802476331091	0.963603049911016	0.900184352421344	0.0234560377155348	0.660431853616618	0.271007776286262	0.972030298828484	0.0148924423871634	0.663896307038301	0.353973921394427	0.370806763634244	0.0809730939642036	0.73558973886377	0.688804741039983	0.0292134009528872	0.895447556026519	0.513017232812858	0.808002850611781	0.0496194183053947	0.645673490825077	0.135020537374362	0.027836379178878	0.0162676017355947	0.0234452827723076	0.201456275284877	0.183397581258441	0.192726114264221	0.016306904328394	0.4821805099465	0.144088203035771	0.0198539495619849	0.956513299463727	0.00885867059759093	0.933715493926461	0.204947826561002	0.452395975552263	0.774067994883691	0.650427971857964	0.174573283236037	0.757649948281711	0.89890413392491	0.415534113238175	0.597233989136923	0.348789552209031	0.134583203293814	0.842094035279443	0.805343650457344	0.3855533219599	0.586766339369404	0.321674758848479	0.750521264350314	0.748972737646507	0.859952119925428	0.676350539874926	0.385375044168068	0.410067000467519	0.173738361723736	0.999218402975024	0.487568338011378	0.642694592143628
chr19	14480101	14480400	14480101	14480400	0.101282674633731	0.0580931472762615	0.169302817903758	0.373561834710197	0.0165639587800589	0.17496587712624	0.276165116169706	0.00186648492861829	0.0319376603202277	0.0214377202599472	0.00116910533494243	0.00287377185904366	0.00174417241973489	0.00137353868128338	0.00180636359522247	0.00302370169294619	0.0810530424585346	0.00161417095500443	0.238248137718028	0.321816119413109	0.885173956065276	0.00325467214279239	0.0223321302853666	0.00399143645192428	0.0513709787834931	0.970754926938065	0.034606628921597	0.696363408967256	0.20142416897988	0.155297731107769	0.0076094802187709	0.0193511833740861	0.0684810741321035	0.00525850159412379	0.0815277133386008	0.0127850441067155	0.979866353191646	0.410599541803781	0.282509153020035	0.0213275677610787	0.160618800870285	0.130881252838368	0.0324098240175032	0.0834257901022929	0.0887285590668458	0.17791541277405	0.999937966243244	0.933489383664843	0.299920923580385	0.30006098357931	0.244697428471156	0.597597555415196	0.994256133968396	0.0872441813157094	0.0337655136405947	0.238636853348755	0.0371447615923396	0.0190154410052319	0.124671347481654	0.0181931652973092	0.0363725914280172	0.0710656502449493	0.117788031757213	0.0952842577298677	0.0192874818136213	0.00429693034299479	0.00137958843249766
chr19	45901201	45901500	45901201	45901500	0.0118474984953406	0.377363869681421	0.918345770841343	0.927889257834985	0.0128877310573619	0.421865857482741	0.52179860326069	0.399295990122582	0.0266891904474054	0.715502585665279	0.0823645161805606	0.000301148243468086	0.0995253714097527	0.00249983257520052	0.767269813387457	0.00491665265228867	0.943984219969967	0.00291687691462427	0.36489422783548	0.0977173701038934	0.478614502456127	0.0936914891229098	0.80083126993915	0.0397579960500063	0.278748483467023	0.196803383993756	0.170888376418552	0.26515108369701	0.0170374684472395	0.719330439544655	0.00288137578180988	0.0316718595909056	0.123456946893725	0.664010603736252	0.00965644571212906	0.0212959708933776	0.0356691785084921	0.426658793475896	0.0520733416105136	0.49982170073337	0.076772193404649	0.107911169853192	0.678293406914538	0.647293392547226	0.811561489014819	0.61189669517267	0.999307047908781	0.937476675153995	0.994348366495957	0.999997013655179	0.0554844075308165	0.998621974703971	0.913445234937337	0.174168974389288	0.104612701641522	0.205767983636577	0.185868020318468	0.0210883031420712	0.0522050184977561	0.0352757338055352	0.384899972879236	0.0584450918017063	0.00540268025716691	0.0159565131868813	0.0431818942130849	0.0763714001986228	0.536176542295435
chr2	85134901	85135200	85134901	85135200	5.16702784388956e-07	3.43022271724854e-05	4.67332530518306e-06	7.46123710411387e-06	4.55066185743925e-08	1.307807809409e-06	2.16493742071685e-08	0.0221673416617681	0.000339163148657557	0.000295810028436844	1.15606752655771e-05	4.78466831277783e-05	2.20051747521981e-06	0.000520914507845783	7.05989769285965e-05	0.000237797928340666	0.00271195720394515	1.88026785541041e-05	3.62792860025221e-07	0.00193276690700982	2.3980283938768e-05	0.000333114989948077	0.000860348876124196	2.51815261709157e-05	6.07246921616148e-05	0.000709092714362321	1.6111503293319e-06	7.64162314292215e-07	7.81968734736812e-05	1.61636369926318e-06	9.73870887467583e-07	2.77667119547683e-06	2.60961500800058e-06	0.00191019113550181	1.23670882085113e-05	1.31168809703251e-06	0.598654319377262	0.0135920824003584	0.00707741317598591	9.52963745781841e-06	0.000130765028705128	6.55829101918108e-06	4.42651594521437e-06	0.000134813475679337	1.20384859907651e-05	0.000228376164164974	0.999999999999887	0.999999981681964	0.99999999999832	0.999849986508815	0.999999999743036	0.999999495012965	0.999999999912645	0.000227160000765485	0.000681257320745121	0.00277147967937112	0.252120191489648	6.19141755952358e-05	0.0198180511274975	0.00384952238612393	0.00382254007317661	1.00748649868824e-06	2.03837562664121e-05	1.99728652679249e-06	1.40045763115174e-06	3.10196037796364e-05	7.62530925763175e-05
chr2	118310701	118311000	118310701	118311000	0.0823976873954806	0.00326535178424798	0.0284979619366007	0.000211454842530756	0.0510133449600472	0.0582380026014356	0.0298807192028736	0.00327158802149605	0.0180215613713315	0.0731411246652881	0.00228035621524023	0.0116588920064778	0.00291480637536674	0.613096454881289	0.016400479882479	0.0322900326673533	0.081972501634867	0.00525632309833345	0.00744741940576037	0.00675675979544018	0.00425648289203773	0.00962120556782814	0.102051401321373	0.00293698690759028	0.0167254425508617	0.0177348007298999	0.544701162454372	0.00114665090326209	0.00655955925745447	0.603767825515125	0.0322710154067831	0.00240187018576005	0.141260156911756	0.0290926164709369	0.00172725855223484	0.0163362496875814	0.370645411170804	0.00299909885678457	0.986329390230103	0.835721087013899	0.474792657792493	0.828645309291347	0.0212769982961083	0.000603061729804223	0.00282350749698457	0.00352818438737066	0.105280477946291	0.407614329995978	0.520155314188074	0.320561059059975	0.989070892189894	0.444430349541489	0.129677354541641	0.0761959687360163	0.00420310614552355	0.102144309952772	0.105901102689703	0.00689738197156166	0.0343202435186803	0.0648431356373431	0.00355407720959587	0.00118602060133032	0.0146711389267504	0.00211203818001126	0.0170557581519699	0.112152592042717	0.0027056216485107
chr2	231395401	231395700	231395401	231395700	0.0840474544140386	0.279710735574677	0.537449520526352	0.227905622818956	0.109978917316103	0.21811877922668	0.117490096367121	0.0192214749540677	0.0249493457420912	0.00130808113910175	4.102058575975e-05	0.00100157292897143	3.79116904626976e-05	0.000421212533245915	0.00128002261077186	8.34135226292332e-05	0.00764276308532446	0.000825276361056317	0.0131256035390825	0.015494806711918	0.0111961258740264	0.0193519524718968	0.343825590666564	0.0734731198227283	0.101256900627346	0.0141811922091947	0.000212610211685006	0.294826237971095	0.0309675799083905	0.000505835854634203	0.000315117894192341	0.00184284440551255	0.00720512249913095	0.000409555910419506	0.000259915609940959	0.000291549767085523	0.0131680640337852	0.00381175411340192	0.00384527003193204	0.00103382118706224	0.00333860691573246	9.44123971882922e-05	0.0109744150394991	0.420122561834557	0.0822440697562698	0.0183820214593039	0.0151147068018283	0.0363555016072911	0.0162629252596843	0.000464080093461155	0.0636233497929726	0.00544110998822795	0.157066439561235	0.075394548937675	0.103739439236052	0.0244254973345177	0.017927536112794	0.000848329167784077	0.00802106747103208	0.0012583086732621	0.124835781206976	0.305335810923818	0.0402216426600192	0.0147377334617086	0.0108274944932395	0.0891175063679461	0.00127954787659027
chr2	241035601	241035900	241035601	241035900	0.683518630952781	0.665670346433945	0.0691590362807667	0.49185321827651	0.209146335290704	0.318963029702485	0.450815785502038	0.113521275327837	0.389435047565166	0.362029493574599	0.00223020103854142	0.00419240489745511	0.103186261867768	0.894064739356848	0.190951204763452	0.032210621810407	0.110410306912441	0.990160994065972	0.992104488883745	0.395334816628764	0.912476320216366	0.851447773656824	0.609817819028328	0.786990005822412	0.409597011266041	0.999200381823333	0.548580510723755	0.390947144055427	0.902191528849106	0.107151283946903	0.528961794794497	0.823013945156317	0.986405512434375	0.129735466905236	0.999799619349289	0.998966543410414	0.995604656431908	0.904775630050815	0.961603071444943	0.900914874155807	0.529092351701246	0.617514621570476	0.776264660853631	0.899427160442969	0.980276743780348	0.824503000822936	0.999707850283449	0.934081145422546	0.997250109096839	0.887747436693255	0.998919628136587	0.925938585844809	0.997151797272299	0.834662795745362	0.482480877360519	0.877261923203983	0.569322335387365	0.748118211934303	0.42062573992925	0.415846824643621	0.728767619607369	0.317009024927219	0.0187030641166903	0.239444567566996	0.0576187943611568	0.246064785347475	0.0574509249673335
chr3	13072801	13073100	13072801	13073100	0.945747434716528	0.996365455451181	0.831416049550477	0.966257580636866	0.859325110257867	0.888809188778423	0.981755378077217	0.780842077405369	0.0848898534978527	0.269349152504384	0.344053033033229	0.254141375695229	0.99889197100315	0.127433738044993	0.50881386891774	0.913929358523876	0.274363913151832	0.0805113946174354	0.971209275150365	0.00668740722836053	0.243515263757432	0.84941596596069	0.300160095385488	0.966181132143936	0.553457377688655	0.0144744441731621	0.667134198676659	0.295575202959972	0.923784424375265	0.383287676114407	0.0905005332856359	0.324517306798693	0.314536823381495	0.999189238625772	0.0442604435712801	0.524591306833521	0.84801078804242	0.994836314780453	0.974177080630211	0.251554355708989	0.0257489118303266	0.526628460997826	0.189712229165473	0.879022779852583	0.988989330359163	0.997953164929863	0.962198209323587	0.0813995285188953	0.267586713657619	0.604205845572658	0.868833521032711	0.368041770425705	0.999960255497664	0.270208535859444	0.682172243328246	0.616374749237863	0.54202174163784	0.616603579080247	0.693787175416895	0.533703265277657	0.878154906617152	0.934342915876824	0.982982827037964	0.878445497397306	0.968536765926313	0.621761100381329	0.71288391932142
